date,team_1,team_2,tournament,t1_elo,t2_elo,elo_diff,t1_avg_gf_10,t1_avg_ga_10,t1_avg_gd_10,t1_avg_gf_20,t1_avg_ga_20,t1_win_rate_10,t1_win_rate_10_comp,t1_draw_rate_10,t1_clean_sheet_rate,t1_unbeaten_run,t1_winning_streak,t1_losing_streak,t2_avg_gf_10,t2_avg_ga_10,t2_avg_gd_10,t2_avg_gf_20,t2_avg_ga_20,t2_win_rate_10,t2_win_rate_10_comp,t2_draw_rate_10,t2_clean_sheet_rate,t2_unbeaten_run,t2_winning_streak,t2_losing_streak,h2h_total,h2h_t1_win_pct,h2h_draw_pct,h2h_avg_gf,h2h_avg_ga,h2h_avg_gd,h2h_recent_win_pct,t1_qualifying_ppg,t1_qualifying_gf_pg,t1_qualifying_ga_pg,t1_qualifying_gd_pg,t1_days_since_comp_win,t1_form_trajectory,t2_qualifying_ppg,t2_qualifying_gf_pg,t2_qualifying_ga_pg,t2_qualifying_gd_pg,t2_days_since_comp_win,t2_form_trajectory,is_world_cup,is_wc_qualifier,is_continental,is_friendly,t1_squad_size,t1_squad_avg_rating,t1_squad_max_rating,t1_squad_median_rating,t1_squad_rating_std,t1_squad_total_apps,t1_squad_avg_apps,t1_squad_max_apps,t1_squad_total_goals,t1_squad_total_assists,t1_squad_avg_shots_pg,t1_squad_avg_keypasses,t1_squad_avg_dribbles,t1_squad_avg_tackles,t1_squad_avg_intercept,t1_squad_avg_clearances,t1_squad_avg_blocks,t1_squad_total_yellows,t1_squad_total_reds,t1_squad_avg_fouls_given,t1_squad_avg_pass_pct,t1_squad_avg_passes_pg,t1_squad_avg_long_passes,t1_squad_avg_through,t1_squad_motm_total,t1_squad_gc_per_app,t1_squad_off_def_ratio,t1_squad_cards_per_app,t1_squad_star_concentration,t1_squad_exp_depth_ratio,t2_squad_size,t2_squad_avg_rating,t2_squad_max_rating,t2_squad_median_rating,t2_squad_rating_std,t2_squad_total_apps,t2_squad_avg_apps,t2_squad_max_apps,t2_squad_total_goals,t2_squad_total_assists,t2_squad_avg_shots_pg,t2_squad_avg_keypasses,t2_squad_avg_dribbles,t2_squad_avg_tackles,t2_squad_avg_intercept,t2_squad_avg_clearances,t2_squad_avg_blocks,t2_squad_total_yellows,t2_squad_total_reds,t2_squad_avg_fouls_given,t2_squad_avg_pass_pct,t2_squad_avg_passes_pg,t2_squad_avg_long_passes,t2_squad_avg_through,t2_squad_motm_total,t2_squad_gc_per_app,t2_squad_off_def_ratio,t2_squad_cards_per_app,t2_squad_star_concentration,t2_squad_exp_depth_ratio,diff_avg_gf_10,diff_avg_ga_10,diff_avg_gd_10,diff_avg_gf_20,diff_win_rate_10,diff_win_rate_10_comp,diff_unbeaten_run,diff_winning_streak,diff_qualifying_ppg,diff_squad_avg_rating,diff_squad_total_goals,diff_squad_avg_tackles,diff_squad_avg_pass_pct,target_result,target_t1_goals,target_t2_goals,target_gd
2023-01-16,Iraq,Qatar,Gulf Cup,1528.101530990995,1503.7590292737536,24.342501717241248,2.3333333333333335,0.0,2.3333333333333335,2.3333333333333335,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,1.0,3,2,0,1.3333333333333333,1.0,0.3333333333333333,1.3333333333333333,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0,0,0.5,0.25,,,0.0,0.5,,,,,4,0.0,,,,,9,0.0,0,0,0,0,26.0,6.526288003663003,7.094285714285713,6.434535714285714,0.40462806839683374,238.0,9.153846153846153,36.0,17.0,4.0,0.9505494505494506,0.7258241758241758,0.6787545787545788,1.475686813186813,0.5581043956043956,1.021565934065934,0.1714285714285714,28.0,2.0,1.0059065934065934,81.6236815868904,21.96253434065934,2.8264957264957267,0.6428571428571428,2.0,0.08823529411764706,0.6398047301170511,0.14285714285714285,1.0853692050151404,0.07692307692307693,26.0,,,,,118.0,4.538461538461538,23.0,9.0,0.0,,1.3333333333333333,1.0,1.5555555555555556,1.375,3.875,1.2857142857142858,12.0,1.0,1.5714285714285714,,17.375,2.375,,0.0,0.07627118644067797,,0.1271186440677966,,0.0,1.0000000000000002,-1.0,2.0,1.0000000000000002,0.3333333333333333,0.3333333333333333,2,2,,,8.0,-0.07986874236874253,,0,2,1,1
2023-01-19,Iraq,Oman,Gulf Cup,1534.5481537424514,1506.9245435976613,27.623610144790064,2.25,0.25,2.0,2.25,0.25,0.75,0.75,0.25,0.75,4,3,0,1.0,0.5,0.5,1.0,0.5,0.5,,0.5,0.5,2,1,0,1,0.0,1.0,0.0,0.0,0.0,0.0,,,,,3,0.0,,,,,7,0.0,0,0,0,0,26.0,6.526288003663003,7.094285714285713,6.434535714285714,0.40462806839683374,238.0,9.153846153846153,36.0,17.0,4.0,0.9505494505494506,0.7258241758241758,0.6787545787545788,1.475686813186813,0.5581043956043956,1.021565934065934,0.1714285714285714,28.0,2.0,1.0059065934065934,81.6236815868904,21.96253434065934,2.8264957264957267,0.6428571428571428,2.0,0.08823529411764706,0.6398047301170511,0.14285714285714285,1.0853692050151404,0.07692307692307693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.25,-0.25,1.5,1.25,0.25,,2,2,,,,,,0,3,2,1
2023-01-28,United States,Colombia,Friendly,1500.0,1500.0,0.0,,,,,,,,,,0,0,0,,,,,,,,,,0,0,0,0,0.5,0.25,,,0.0,0.5,,,,,999,0.0,,,,,999,0.0,0,0,0,1,26.0,6.748370430242395,7.725,6.656083333333335,0.3250875709950019,895.0,34.42307692307692,64.0,138.0,53.0,1.0446791922369922,0.9961590729983426,0.9792252979786469,1.4166170172858426,0.7536049721371003,1.7381574939693814,0.37690519057393335,107.0,4.0,0.9238393921720147,81.83354993166103,33.456055230592554,1.9187801303380854,0.20208898763757696,32.0,0.21340782122905028,0.732277254216768,0.1329608938547486,1.1430270180859168,0.5769230769230769,26.0,6.8226361626737075,7.443645833333334,6.9671541218638,0.3893987458293851,1039.0,39.96153846153846,79.0,180.0,68.0,1.3459524216918226,0.9422641939297749,0.8213776758875495,1.415977634640645,0.6000902862616999,1.4879348375293526,0.25606995785683995,168.0,12.0,1.274742321995014,82.49098075165837,28.764175045359263,1.5877746187751416,0.15277944663361326,43.0,0.2386910490856593,0.9438804571651019,0.19634263715110684,1.089425172965822,0.6153846153846154,,,,,,,0,0,,-0.07426573243131251,-42.0,0.0006393826451975837,-0.6574308199973444,1,0,0,0
2023-03-12,Guatemala,Panama,Friendly,1500.0,1500.0,0.0,,,,,,,,,,0,0,0,,,,,,,,,,0,0,0,0,0.5,0.25,,,0.0,0.5,,,,,999,0.0,,,,,999,0.0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.0,6.33911328125,6.7,6.429464285714286,0.29238244073590686,499.0,19.96,51.0,48.0,6.0,0.966540750915751,0.7407394688644688,1.1781249999999999,1.1243675595238096,0.6718154761904762,1.7426271645021645,0.4073696145124716,58.0,2.0,0.9944139194139194,82.40072826715411,30.795591517857144,1.9702609890109892,0.1607142857142857,4.0,0.10821643286573146,0.852052531651637,0.1282565130260521,1.055265468295585,0.32,,,,,,,0,0,,,,,,1,1,1,0
2023-03-23,Argentina,Panama,Friendly,1500.0,1500.0,0.0,,,,,,,,,,0,0,0,1.0,1.0,0.0,1.0,1.0,0.0,,1.0,0.0,1,0,0,0,0.5,0.25,,,0.0,0.5,,,,,999,0.0,,,,,999,0.0,0,0,0,1,25.0,6.83862993936285,7.8121190476190465,6.820583333333333,0.36764001233899396,1255.0,50.2,86.0,188.0,84.0,1.2729302348114933,0.9260871007570551,0.7419913040971651,1.3533044290642073,0.6686714096999903,1.1374621742547903,0.29777534668594763,171.0,14.0,1.097113842487822,83.28797696039291,37.46749818996613,1.9364548519736844,0.2402835599338658,80.0,0.21673306772908366,0.9337094545238526,0.1697211155378486,1.1406834822127698,0.88,25.0,6.33911328125,6.7,6.429464285714286,0.29238244073590686,499.0,19.96,51.0,48.0,6.0,0.966540750915751,0.7407394688644688,1.1781249999999999,1.1243675595238096,0.6718154761904762,1.7426271645021645,0.4073696145124716,58.0,2.0,0.9944139194139194,82.40072826715411,30.795591517857144,1.9702609890109892,0.1607142857142857,4.0,0.10821643286573146,0.852052531651637,0.1282565130260521,1.055265468295585,0.32,,,,,,,-1,0,,0.4995166581128494,140.0,0.2289368695403977,0.8872486932388028,0,2,0,2
2023-03-23,Iran,Russia,Friendly,1500.0,1500.0,0.0,,,,,,,,,,0,0,0,,,,,,,,,,0,0,0,0,0.5,0.25,,,0.0,0.5,,,,,999,0.0,,,,,999,0.0,0,0,0,1,23.0,6.318833333333333,6.464375,6.34,0.14711981665088159,272.0,11.826086956521738,28.0,41.0,0.0,0.7916666666666666,0.5,0.828125,0.9583333333333333,0.5520833333333333,1.5833333333333333,0.4930555555555555,24.0,0.0,1.0625,79.9639645110442,16.75,1.3055555555555556,,0.0,0.15073529411764705,0.8175559380378657,0.08823529411764706,1.021416532799621,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,1,1,1,0
2023-03-23,New Zealand,China,Friendly,1500.0,1500.0,0.0,,,,,,,,,,0,0,0,,,,,,,,,,0,0,0,0,0.5,0.25,,,0.0,0.5,,,,,999,0.0,,,,,999,0.0,0,0,0,1,25.0,6.608490454336324,6.933571428571431,6.540254629629629,0.21129825080914777,457.0,18.28,41.0,39.0,8.0,0.9068716931216931,0.7679601832681543,0.7295604395604396,1.1300842535081665,1.200472411186697,2.2188378684807257,0.7198001175778953,52.0,1.0,0.9892774857992249,75.30468808672097,28.217922637654095,1.596537842190016,0.1222222222222222,9.0,0.10284463894967177,0.7954426967403047,0.12035010940919037,1.0476061688702252,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,1,0,0,0
2023-03-23,Ghana,Angola,African Cup of Nations qualification,1500.0,1500.0,0.0,,,,,,,,,,0,0,0,,,,,,,,,,0,0,0,0,0.5,0.25,,,0.0,0.5,,,,,999,0.0,,,,,999,0.0,0,1,1,0,26.0,6.507377788424529,7.048863636363635,6.5402306547619045,0.26109750053237213,816.0,31.384615384615383,61.0,88.0,30.0,0.8389428789349388,0.5134734691523858,0.6164850378320539,1.1059365329669322,0.6891792270426037,2.231367908066691,0.3921845598151379,119.0,1.0,0.9092803357946614,81.1937988589602,25.30709056549434,1.0524758045963252,0.0898148653400754,16.0,0.14460784313725492,0.7517836849596164,0.14950980392156862,1.0815490317107403,0.5384615384615384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0,1,0,1
2023-03-23,Algeria,Niger,African Cup of Nations qualification,1500.0,1500.0,0.0,,,,,,,,,,0,0,0,,,,,,,,,,0,0,0,0,0.5,0.25,,,0.0,0.5,,,,,999,0.0,,,,,999,0.0,0,1,1,0,26.0,6.738875573816922,7.2725,6.699416666666666,0.24431151285886463,788.0,30.307692307692307,57.0,117.0,46.0,1.025572913566913,0.8315480383499051,0.7737175772993395,1.2155456087544916,0.8106579273399313,1.4261093173426254,0.3043670938125806,99.0,3.0,0.9126521177403382,84.61975145085484,31.30936438931755,1.6151613528800062,0.15266267736095318,21.0,0.2068527918781726,0.8368296587584295,0.13705583756345177,1.077586913620773,0.6153846153846154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,,0,2,1,1
2023-03-23,Italy,England,UEFA Euro qualification,1500.0,1500.0,0.0,,,,,,,,,,0,0,0,,,,,,,,,,0,0,0,0,0.5,0.25,,,0.0,0.5,,,,,999,0.0,,,,,999,0.0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,6.893150920398643,7.857030086848635,6.920119971264368,0.3110553353573094,1339.0,51.5,67.0,262.0,106.0,1.330914874397745,0.8645867509078647,0.7722040781996621,0.8862385487236986,0.5948166246665046,1.3740979397050679,0.35417529517002383,135.0,4.0,0.7992768143154002,84.72617303826799,38.33767900573078,1.8017748079867382,0.19368083195112873,77.0,0.2748319641523525,1.4850007024280014,0.10978342046303212,1.1381802567333856,0.9230769230769231,,,,,,,0,0,,,,,,2,1,2,-1
