Player_ID,Team_Name,Player_Name,apps,assistTotal,keyPassPerGame,totalPassesPerGame,accurateCrossesPerGame,accurateLongPassPerGame,accurateThroughBallPerGame,rating,passSuccess
399618,Sweden,Benjamin Nygren,29,3,1.0999999999999999,18.166666666666668,1.0333333333333334,0.6,,6.825333333333333,87.17442645074225
399619,Sweden,Hjalmar Ekdal,25,0,0.2105263157894736,43.671052631578945,,1.7894736842105265,,6.393026315789474,85.71489671100466
399961,Belgium,Arthur Theate,43,0,0.2916666666666667,61.97222222222223,0.0416666666666666,2.6805555555555554,0.0416666666666666,6.617916666666667,88.84119917902375
399999,Belgium,Nicolas Raskin,33,1,0.7366071428571428,40.96875,0.6428571428571428,1.2991071428571428,0.26785714285714285,6.760669642857143,83.1755042829511
400021,Senegal,Cherif Ndiaye,44,1,0.8260869565217391,8.560869565217391,0.0434782608695652,0.36086956521739133,0.2,6.473608695652173,70.01811594202898
400127,Norway,Thelo Aasgaard,25,2,0.625,15.0,0.375,0.25,,6.831250000000001,84.30429864253394
400138,Netherlands,Bart Verbruggen,48,0,0.0263157894736842,33.08771929824562,,4.56140350877193,,6.265029239766083,77.39647159646479
400243,DR Congo,Dylan Batubinsika,14,0,,,,,,,
400496,Colombia,Daniel Muñoz,63,4,0.7436781609195403,28.704597701149428,0.4413793103448276,1.0655172413793104,,7.105816091954023,81.61553651346618
400815,Belgium,Amadou Onana,48,0,0.40444444444444444,34.056666666666665,,1.471111111111111,0.06166666666666665,6.609291666666666,88.23011261056541
400828,Uruguay,Darwin Núñez,43,0,0.6666666666666666,7.583333333333333,,0.8333333333333334,,6.6325,84.93150684931507
400844,Ghana,Abdul Mumin,7,0,,12.0,,,,6.1866666666666665,86.11111111111111
401043,Croatia,Ivor Pandur,4,0,,33.0,,7.333333333333333,,7.006666666666667,43.43434343434344
401130,France,Maxence Lacroix,54,2,0.2,44.15714285714286,0.0571428571428571,1.8666666666666667,,6.972142857142857,85.13903617297044
401184,New Zealand,Nando Pijnaker,5,0,,,,,,,
401251,Uruguay,Rodrigo Zalazar,48,6,1.1607142857142856,34.95,0.6357142857142857,0.6607142857142857,0.0857142857142857,7.0013571428571435,82.46513967526087
401721,Panama,César Blackman,34,0,0.6666666666666666,20.0,,1.0,,6.666666666666667,80.0
401743,Switzerland,Miro Muheim,38,5,0.8735632183908045,18.513409961685824,1.3103448275862069,1.4770114942528736,,6.121379310344828,78.5439229843562
402095,New Zealand,Liberato Cacace,15,0,0.6666666666666666,21.041666666666664,0.5833333333333334,0.6666666666666666,,6.265416666666667,75.35835533760846
402184,Belgium,Senne Lammens,39,0,,27.552083333333332,,5.510416666666667,,6.747395833333333,67.5924091385465
402197,Spain,Pedri,51,11,2.8139367816091956,82.60440613026819,0.8833812260536399,4.164511494252873,0.676484674329502,7.509018199233717,89.81437757047874
402213,Colombia,Richard Ríos,73,7,0.9432870370370371,34.53912037037037,0.47160493827160493,1.9074074074074074,0.13456790123456785,7.063166666666667,85.36368136474766
402367,Scotland,Aaron Hickey,34,0,1.2,20.271428571428572,0.2,0.661904761904762,,6.55042857142857,85.4520625573257
402596,England,Elliot Anderson,62,5,1.295906432748538,69.56783625730993,0.9210526315789473,3.1438596491228066,0.06798245614035085,7.104342105263157,88.85433541618453
402664,Croatia,Josko Gvardiol,35,5,0.3305555555555556,52.09333333333334,0.0555555555555555,2.042222222222222,0.15185185185185182,7.045911111111112,92.14246714143103
402665,Croatia,Kristijan Jakic,35,1,0.95,31.746153846153845,0.6576923076923076,1.703846153846154,0.0384615384615384,7.090807692307692,83.7143078833023
402666,Croatia,Josip Sutalo,16,0,0.26666666666666666,57.95,0.2,2.9,,6.5938333333333325,94.04840188107761
402749,Ghana,Gideon Mensah,42,2,0.5666666666666667,36.8,0.5,2.033333333333333,,6.627666666666666,82.33695652173914
402810,Ivory Coast,Emmanuel Agbadou,41,3,0.49694749694749696,58.31172161172161,0.18131868131868129,2.4681318681318687,0.07417582417582415,7.004567765567765,89.15681593632272
402880,Turkiye,Kerem Aktürkoglu,56,9,0.996031746031746,12.687055281882868,0.7914272030651341,0.6068007662835249,0.3055555555555556,6.660242200328407,77.26836616958754
402887,Colombia,Luis Suárez,56,8,1.2760416666666665,17.729166666666664,0.05729166666666665,0.36979166666666663,0.09375,7.333229166666667,74.62455977141339
403752,Uruguay,Juan Manuel Sanabria,12,4,1.7727272727272727,33.59090909090909,1.0454545454545454,1.1818181818181817,,6.67909090909091,93.09045226130652
403850,France,Malo Gusto,64,7,0.7816806722689076,37.60243697478992,0.4105882352941176,1.1383193277310926,0.1176470588235294,6.706319327731093,88.32534214733877
403859,Senegal,Pape Matar Sarr,49,4,0.3226495726495726,31.69145299145299,0.0769230769230769,1.7200854700854702,0.0769230769230769,6.738444444444444,82.19711728957294
403865,Spain,Yéremy Pino,56,4,1.894607843137255,29.485294117647058,0.9068627450980392,0.761437908496732,0.46568627450980393,6.973247549019607,78.38799139118355
404086,Uruguay,Facundo Pellistri,37,1,0.75,13.5,0.5,0.1666666666666666,,6.6075,73.88888888888889
404193,Switzerland,Fabian Rieder,46,5,1.09375,14.380208333333334,1.1041666666666665,0.984375,0.1145833333333333,6.385026041666666,84.69721418117518
404198,Croatia,Petar Musa,19,2,0.8653846153846154,16.307692307692307,0.3076923076923077,0.6346153846153846,,7.347499999999999,68.57004205758655
404225,Curacao,Shurandy Sambo,31,1,0.28,26.88,0.08,1.4,,6.506399999999998,81.84523809523809
404245,Czechia,Ladislav Krejcí,39,1,0.6607142857142857,50.607142857142854,0.1428571428571428,2.4107142857142856,0.0357142857142857,6.966785714285715,79.6828582023564
404391,Bosnia,Armin Gigovic,17,0,0.5,15.875,,1.222222222222222,,6.565416666666666,82.19907407407408
404551,Haiti,Ruben Providence,40,0,1.0,24.0,,2.0,,6.2,95.83333333333334
404568,Netherlands,Brian Brobbey,33,1,0.4838709677419355,8.870967741935484,,0.1290322580645161,,6.194516129032257,72.0
404623,Belgium,Koni De Winter,36,2,0.2628205128205128,51.52564102564103,0.0384615384615384,1.8162393162393162,,5.99397435897436,93.72716440053345
404776,Morocco,Ismael Saibari,50,8,0.927689594356261,29.0,0.2627865961199294,0.7751322751322751,0.14550264550264547,7.11660052910053,85.38951637842507
404832,Ecuador,Piero Hincapié,59,2,0.4066666666666667,39.48,0.4033333333333333,1.3960000000000001,0.04,6.76486111111111,80.39141414141415
404852,England,James Trafford,20,0,,24.166666666666668,,2.9166666666666665,,6.347222222222222,76.85128375557089
404952,Ghana,Marvin Senaya,28,0,0.24,25.0,0.44,1.32,,6.7212,76.32
405113,Ecuador,Jackson Porozo,17,0,,12.0,,,,5.79,100.0
406536,Iraq,Hussein Ali,22,0,,16.0,,,,6.12,81.25
406764,Haiti,Alexandre Pierre,28,0,,,,,,,
407080,Croatia,Luka Sucic,32,1,1.4545454545454546,20.022727272727273,1.0,1.5227272727272727,0.29545454545454547,6.892954545454545,79.21450494486757
407222,Croatia,Igor Matanovic,55,3,0.821505376344086,9.663799283154122,,0.2129032258064516,0.0494623655913978,6.563813620071684,66.14939385653086
407476,Germany,Angelo Stiller,55,7,1.5695187165775402,63.68092691622104,0.5949197860962567,2.2820855614973263,0.1657754010695187,6.5837967914438495,89.90659958827945
407661,Ivory Coast,Elye Wahi,33,3,0.6571428571428571,7.90952380952381,0.2857142857142857,0.2142857142857142,,6.289011904761905,73.36189799965723
407877,Iraq,Amir Al Ammari,36,1,3.0,48.0,3.0,3.0,,6.31,85.41666666666666
407944,Croatia,Martin Baturina,43,3,2.068965517241379,28.94396551724138,1.1594827586206895,0.7586206896551724,0.17672413793103445,6.82198275862069,89.933110367893
408110,Argentina,José Manuel López,32,3,0.8676470588235294,11.911764705882353,0.2941176470588235,0.7205882352941175,,6.7880882352941185,71.62837162837164
408449,Spain,Nico Williams,34,4,1.5644444444444445,18.586666666666666,0.5066666666666667,0.32,0.04,6.486266666666666,73.84072429976385
408962,Uruguay,Manuel Ugarte,48,0,0.3181818181818181,39.45454545454545,,1.6477272727272727,,6.609128787878787,88.20158331732777
409221,Portugal,Francisco Conceição,46,5,0.935931899641577,21.638440860215056,0.6993727598566308,0.8257168458781362,0.064516129032258,7.109834229390682,89.02625591389562
409239,Ecuador,Ángelo Preciado,52,0,0.8392857142857142,15.61904761904762,0.4464285714285714,0.875,,6.4279761904761905,61.498968702358546
409291,Turkiye,Ismail Yüksek,49,3,0.9541666666666666,42.68333333333333,0.0666666666666666,1.50625,0.07916666666666665,7.024783333333334,87.90350397590478
409538,Curacao,Jeremy Antonisse,18,0,1.0,21.0,1.0,,,5.83,80.95238095238095
410175,Ecuador,Moisés Caicedo,77,3,1.4520202020202018,56.846464646464646,1.0359848484848486,2.3116161616161617,0.22474747474747472,6.940030303030304,90.40693843743067
410337,Senegal,Bamba Dieng,25,1,0.5,5.840909090909091,,0.0454545454545454,,6.3475,88.21989528795811
410633,Belgium,Zeno Debast,33,2,0.2598039215686274,58.4656862745098,0.1176470588235294,4.248774509803921,0.21323529411764705,6.499730392156863,92.32669826247451
410639,Austria,Carney Chukwuemeka,46,2,0.4226190476190476,10.93452380952381,,0.0982142857142857,,6.442738095238095,84.61942958659063
411078,Netherlands,Quinten Timber,46,4,0.8811764705882353,21.626470588235293,0.36470588235294116,0.7833333333333333,0.23137254901960783,6.60752156862745,84.32109640487766
412171,Czechia,Pavel Sulc,44,6,0.7716049382716049,18.39351851851852,0.3055555555555556,0.2222222222222222,0.2685185185185185,6.941076388888889,68.18993405499565
412301,DR Congo,Timothy Fayulu,1,0,,,,,,,
413187,Tunisia,Ismaël Gharbi,21,0,0.3333333333333333,13.729166666666666,0.5833333333333333,0.875,,5.9347916666666665,83.78648438792786
413211,Sweden,Anthony Elanga,54,1,0.7895833333333333,15.278125,0.625,0.3833333333333333,,6.439225,78.81000606033197
413272,Croatia,Josip Stanisic,57,6,1.3557692307692308,49.77115384615385,0.2673076923076923,2.021153846153846,0.12564102564102564,6.897288461538461,90.5055026909085
413679,Haiti,Yassin Fortuné,26,0,,3.0,,,,6.01,100.0
414483,USA,Chris Brady,15,0,,32.285714285714285,,4.285714285714286,,6.772857142857143,74.33628318584071
414495,Belgium,Nathan Ngoy,42,2,0.3814655172413793,61.77586206896552,0.0344827586206896,3.4439655172413794,0.1034482758620689,6.725301724137931,93.31054039163926
415174,England,Tino Livramento,35,1,0.5720588235294118,30.92794117647059,0.4647058823529412,0.9882352941176471,0.12941176470588237,6.436191176470588,88.6467115697294
415181,Turkiye,Arda Güler,63,16,1.786075036075036,49.586580086580085,0.9506493506493507,2.7138528138528137,0.556998556998557,7.175328282828283,90.43532802750315
415277,Senegal,Antoine Mendy,38,0,0.16285714285714284,36.182857142857145,0.04,1.56,0.04,6.532533333333332,78.37351066777501
415341,Norway,David Møller Wolfe,35,5,0.8409090909090909,32.67329545454545,0.6846590909090909,0.8787878787878788,,7.0411363636363635,81.58836828206474
415948,Cape Verde,Willy Semedo,25,0,,9.0,,,,6.1,66.66666666666666
416030,Norway,Antonio Nusa,45,6,1.6155913978494623,22.087813620071685,0.9596774193548387,1.370967741935484,0.27956989247311825,7.299516129032258,81.64787486873377
416039,DR Congo,Matthieu Epolo,9,0,,,,,,,
416148,Colombia,Deiver Machado,28,1,0.5,20.847619047619048,0.3571428571428571,0.5857142857142856,,6.186095238095238,86.09743379323315
416207,Tunisia,Hannibal Mejbri,42,7,2.1944444444444446,42.84722222222222,1.4143518518518519,3.9791666666666665,0.3055555555555556,6.736018518518518,77.88296035475383
