Player_ID,Player_Name,apps,manOfTheMatch,goal,assistTotal,yellowCard,redCard,shotsPerGame,aerialWonPerGame,passSuccess,rating
277269,Franck Kessie,48,0,8,1,7.0,0.0,1.6,1.0,88.60759493670885,6.454000000000001
279423,Frenkie de Jong,48,1,1,9,7.0,2.0,0.27785714285714286,0.559047619047619,94.46900211762745,6.956254761904762
280210,Jack Hendry,34,0,1,1,7.0,1.0,,1.0,91.11111111111111,7.32
280768,Kenji Gorré,9,0,2,0,0.0,0.0,,,,
280961,Rustam Ashurmatov,4,0,0,0,2.0,0.0,,,,
280972,Amir Murillo,51,2,4,2,10.0,0.0,0.7328869047619047,1.0014880952380951,83.1566067874002,6.540312500000001
281129,Almoez Ali,7,0,1,0,2.0,1.0,,,,
282348,Mattias Svanberg,29,0,3,1,4.0,1.0,0.875,0.5,70.79646017699115,6.11375
282871,Fabián Balbuena,28,0,1,0,1.0,0.0,0.738095238095238,1.7857142857142856,83.69071550889731,6.6000000000000005
283323,Joshua Kimmich,63,2,4,12,9.0,0.0,0.9529177718832892,0.5641909814323608,91.22898922339809,7.144826259946949
288892,Ramy Bensebaini,47,3,7,2,12.0,1.0,0.5607142857142857,2.003174603174603,85.74397721325667,6.86078373015873
290850,Brandley Kuwas,40,2,5,4,4.0,0.0,1.25,0.40625,79.34990439770554,6.470312500000001
291937,Florian Grillitsch,45,0,3,3,7.0,0.0,0.725,0.9500000000000001,87.28553195640582,6.616875
291944,Anthony Ralston,23,1,1,0,3.0,0.0,0.2,2.25,85.33984533984534,6.631555555555555
294193,Fabián Ruiz,43,2,5,7,4.0,0.0,1.2990079365079366,0.3126984126984127,92.69762234697798,6.7824888888888895
295169,Aymen Hussein,6,0,3,0,1.0,0.0,,,,
295226,Mahmoud Al Mardi,6,0,0,0,0.0,0.0,,,,
296215,Duckens Nazon,12,0,4,0,1.0,0.0,,,,
296240,Yoane Wissa,38,1,7,2,4.0,0.0,1.0614035087719298,0.6242690058479532,66.5723448405961,6.275511695906434
296319,Moussa Niakhaté,57,4,1,2,5.0,1.0,0.2847222222222222,2.3599537037037037,91.87602938429013,6.905983796296296
296322,Marcus Thuram,51,3,19,7,4.0,0.0,3.346264367816092,1.5613026819923372,80.809323286052,6.691422413793103
296363,Nélson Semedo,47,1,1,5,11.0,0.0,0.809116809116809,0.3397435897435897,87.22487692178713,6.739358974358974
296684,Jamiro Monteiro,33,0,4,3,1.0,1.0,0.9523809523809524,0.0476190476190476,84.60207612456747,6.464761904761906
296768,Waldemar Anton,54,1,3,0,6.0,0.0,0.5361111111111111,2.068229166666667,90.5531985106762,6.798267361111111
297390,Manuel Akanji,59,0,3,0,8.0,0.0,0.6075757575757575,1.0196969696969698,93.33866548661913,6.886636363636363
297403,Kieran Tierney,32,0,2,1,3.0,0.0,0.38888888888888884,1.0,77.25237537420278,6.499259259259259
298415,Maximilian Entrup,5,0,0,0,0.0,0.0,,,,
298446,Philipp Lienhart,46,3,2,0,7.0,1.0,0.38008658008658003,1.4524350649350648,90.6999135082412,6.630938311688311
298687,Auston Trusty,24,1,2,0,6.0,0.0,0.5714285714285714,2.7142857142857144,92.08211143695014,7.132857142857143
298694,Pervis Estupiñán,36,0,1,1,5.0,1.0,0.4736842105263157,0.4210526315789473,86.71726755218216,6.387368421052631
298741,Awer Mabil,32,0,3,0,2.0,0.0,,,,
298839,Mikel Oyarzabal,48,5,27,8,5.0,0.0,2.7450980392156863,0.7401960784313725,80.60448841698842,7.6055392156862744
299254,Alexander Isak,29,0,5,1,1.0,0.0,1.8125,0.6666666666666666,74.26845738295319,6.610178571428571
299271,Axel Tuanzebe,24,0,1,0,1.0,0.0,0.4047619047619047,1.5793650793650793,84.64589692746836,6.510000000000001
299344,Lautaro Martínez,68,10,34,6,10.0,0.0,2.9125,1.1270833333333332,79.22553450997273,7.205520833333333
299490,Dodi Lukébakio,31,1,6,3,3.0,0.0,1.8125,0.5588235294117647,77.85557232563772,6.411705882352942
299513,Ousmane Dembélé,46,5,21,11,2.0,0.0,2.232167832167832,0.0909090909090909,84.32601273878207,7.048444055944057
299684,Exequiel Palacios,40,1,0,1,6.0,0.0,0.37777777777777777,0.5407407407407407,91.3925990096483,6.624666666666666
300049,Dominic Hyam,51,1,1,0,4.0,0.0,0.2875,2.6375,80.25930783977398,6.8332500000000005
300299,Marcus Rashford,61,1,15,11,3.0,0.0,2.1293290043290045,0.19886363636363635,81.77226376781555,6.9812418831168825
300359,Issa Diop,20,1,1,0,3.0,0.0,0.41025641025641024,2.743589743589743,91.18440149721182,6.782435897435898
300447,Raphinha,34,4,17,5,5.0,0.0,2.603896103896104,0.17640692640692635,77.98028817696043,7.248225108225108
300483,Simon Banza,4,0,0,0,0.0,0.0,,,,
300590,Alban Lafont,23,1,0,0,2.0,0.0,,0.2,70.72595281306715,5.662
300713,Kylian Mbappé,56,13,49,9,8.0,0.0,4.7626466275659824,0.15835777126099704,86.75550792897698,7.739044477028348
301019,Jules Koundé,54,1,3,4,7.0,0.0,0.5722222222222223,1.3222222222222222,92.49005264720522,6.890277777777778
301034,Eray Cömert,24,0,2,1,3.0,1.0,0.6470588235294118,1.0,85.85732165206508,6.741764705882353
301440,Ezri Konsa,59,0,3,0,2.0,1.0,0.48482726423902894,0.9227941176470588,96.3035039746682,6.953422619047618
302497,Alexander Sørloth,70,9,25,3,6.0,1.0,2.680654761904762,3.0300595238095234,72.57323773787189,7.0232946428571426
302691,Remo Freuler,49,0,1,4,6.0,0.0,0.5086206896551724,0.6724137931034483,88.59994610029382,6.916586206896551
302692,Christian Pulisic,45,4,13,5,2.0,0.0,2.0666666666666664,0.3333333333333333,80.15407611820169,6.9405
302991,Alejandro Romero,6,1,1,0,0.0,0.0,0.6666666666666666,,87.19918074756785,6.440833333333334
303115,Théo Hernández,39,0,5,1,8.0,0.0,0.6666666666666666,1.0,89.20454545454545,7.010000000000001
303139,Rodri,43,0,2,1,6.0,1.0,0.8557142857142856,1.241269841269841,91.08948570179669,6.623638095238095
303544,Fredrik Aursnes,54,2,4,6,3.0,0.0,0.7952380952380954,0.7666666666666666,86.41129761210082,6.832761904761905
303656,Andrés Cubas,31,0,0,1,12.0,1.0,0.4545454545454545,0.7272727272727273,87.47570148749153,6.470227272727273
303657,Rodrigo Bentancur,50,0,3,1,11.0,0.0,0.9866666666666667,1.505128205128205,85.40636732573932,6.812225641025641
303728,Nahuel Molina,47,1,2,2,6.0,0.0,0.34871794871794876,0.3153846153846154,78.74466837163686,6.406153846153847
303908,Giovani Lo Celso,48,2,3,4,7.0,0.0,0.7277777777777777,0.31666666666666665,89.00985450548849,6.594055555555554
303924,Miguel Almirón,29,0,2,3,3.0,0.0,1.3541666666666667,0.25,88.25522303783173,6.535
304008,Dean Henderson,51,1,0,0,5.0,0.0,,0.4594594594594595,73.01483270093135,6.903513513513513
306581,Antonee Robinson,36,2,2,2,7.0,0.0,0.6363636363636364,1.5505050505050504,78.00298466965133,7.061868686868686
306672,Dzenis Burnic,37,0,1,1,9.0,0.0,0.78125,0.1875,89.40682586413696,6.2234375
312582,Cedric Itten,35,4,15,3,5.0,0.0,3.1,3.8333333333333335,84.80492813141683,6.551666666666666
312870,Stopira,1,0,0,0,0.0,0.0,,,,
313012,Richie Laryea,21,0,2,1,3.0,0.0,0.6666666666666666,0.5555555555555555,77.31829114182055,6.812592592592593
313171,Rúben Dias,45,1,2,0,5.0,0.0,0.5782967032967032,1.908882783882784,94.08801505520768,6.830206043956045
313385,Carlens Arcus,36,0,0,3,10.0,0.0,0.3461538461538461,0.9615384615384616,87.53363228699551,6.5773076923076905
313545,Trezeguet,31,0,10,0,2.0,0.0,1.6666666666666665,0.8333333333333333,85.47160845806604,6.385833333333334
315227,Erling Haaland,67,14,57,11,3.0,0.0,3.461666666666667,1.5888095238095237,69.77304101271622,7.4641738095238095
315228,Meschack Elia,27,0,3,0,1.0,0.0,0.6931818181818181,0.17045454545454544,81.69286004606423,6.360227272727273
315275,Tyler Adams,37,0,2,2,10.0,0.0,0.4,1.04,88.65074742768395,6.437288888888889
316532,Charles Pickel,29,0,1,0,2.0,2.0,1.2083333333333333,0.6458333333333333,87.15522525283481,6.305
316883,Gonzalo Montiel,21,0,0,0,1.0,1.0,0.3333333333333333,0.6666666666666666,86.19987940910461,6.361666666666666
317541,Brahim Díaz,61,2,9,8,5.0,0.0,1.3769841269841272,0.17301587301587296,90.88291929834548,6.617577380952381
317547,George Hirst,53,2,11,3,7.0,0.0,1.1984126984126984,1.0158730158730158,61.67577413479052,6.048452380952381
317630,Djibril Sow,41,1,5,5,6.0,0.0,0.4128787878787879,0.35227272727272724,90.95488721804512,6.551666666666666
317998,Çaglar Söyüncü,20,0,0,1,2.0,0.0,0.1818181818181818,1.9696969696969697,88.376448968052,6.655454545454546
318155,Milos Degenek,5,0,0,0,0.0,0.0,,,,
318250,Cristian Martínez,5,0,0,1,0.0,0.0,0.75,0.75,78.80794701986756,6.4275
318432,Yerry Mina,37,1,3,0,5.0,1.0,0.4230769230769231,2.3653846153846154,87.4202053844019,6.668461538461539
318449,John McGinn,56,2,10,8,9.0,0.0,1.0250000000000001,0.6399999999999999,85.9237428451517,6.885433333333333
318559,Roderick Miller,6,0,0,0,0.0,0.0,1.0,3.333333333333333,86.48648648648648,6.23
318565,Fidel Escobar,30,0,1,0,1.0,1.0,,,,
318896,Angus Gunn,8,0,0,0,0.0,0.0,,0.75,46.064703042008695,6.54
318923,Derrick Etienne,16,0,2,0,0.0,0.0,1.0,0.1818181818181818,77.46478873239437,6.347272727272728
319712,Matt Turner,24,2,0,0,1.0,0.0,,0.48809523809523814,62.690197056622594,6.784166666666666
319756,Lucas Paquetá,51,2,13,2,13.0,1.0,2.4861111111111107,1.4027777777777777,77.7011525885379,6.991597222222222
319767,Yehvann Diouf,39,2,0,0,1.0,0.0,,0.2692307692307692,73.91144736002043,6.581089743589743
320242,Jean-Ricner Bellegarde,40,0,1,1,6.0,0.0,0.5705128205128205,0.3397435897435897,79.22579900773047,6.363782051282052
320436,Julian Ryerson,60,1,1,21,11.0,0.0,0.46760752688172047,0.3192652329749104,87.1009293167375,6.87313082437276
320525,Eric Smith,31,1,2,2,4.0,1.0,0.4444444444444444,1.1111111111111112,84.74114441416893,6.596296296296298
320585,Jesper Karlström,42,1,1,0,7.0,0.0,0.7777777777777778,1.1666666666666667,70.33210839458027,6.572916666666668
320609,Gustaf Nilsson,7,0,1,0,1.0,0.0,,,100.0,5.91
320833,Luca Zidane,33,0,0,0,0.0,0.0,,,79.13043478260869,6.8725
320834,Achraf Hakimi,55,2,7,11,8.0,1.0,1.358021978021978,0.3423687423687424,87.21332741342033,6.8945909645909635
320971,Fredrik Bjørkan,29,0,1,2,1.0,0.0,0.2,0.5,89.04416212946157,6.3469999999999995
320977,Jens Petter Hauge,31,3,7,2,1.0,0.0,1.0416666666666665,0.1666666666666666,89.26954732510288,6.822083333333333
320986,Patrick Berg,38,0,2,1,5.0,0.0,0.8809523809523809,0.11309523809523805,85.83887558747895,6.763988095238095
321020,Sander Berge,52,2,0,3,5.0,0.0,0.5267857142857142,0.9761904761904763,92.75953789939923,6.890892857142858
321085,Kristoffer Ajer,44,1,1,2,6.0,0.0,0.5123456790123456,1.4074074074074074,85.12158917843115,6.841311728395063
321150,Dylan Bronn,16,0,0,0,5.0,0.0,0.25,1.25,92.90322580645162,6.565
321390,Édouard Mendy,47,0,0,0,6.0,0.0,,0.1428571428571428,80.19323671497585,6.910000000000001
321958,Ferdi Kadioglu,45,2,2,0,7.0,0.0,1.1411411411411412,0.8648648648648649,84.40248090632488,6.733843843843843
322096,Houssem Aouar,31,0,9,0,4.0,0.0,,,,
322148,Guus Til,40,3,16,7,4.0,1.0,1.4892241379310345,0.7392241379310345,83.12977099236642,6.995452586206897
322153,Denzel Dumfries,40,2,7,4,3.0,1.0,1.3958333333333333,1.2083333333333333,83.83796737994639,6.831166666666668
322157,Sherel Floranus,42,0,1,3,7.0,0.0,0.21875,0.875,81.67808219178082,6.563124999999999
322655,Davinson Sánchez,64,2,5,0,13.0,1.0,0.797979797979798,2.517171717171717,86.32527767945531,7.0382424242424255
322670,Ismaïla Sarr,54,1,22,2,4.0,0.0,2.8380952380952382,0.7285714285714285,70.73563109404384,7.2559047619047625
322696,Edson Álvarez,29,0,1,1,7.0,0.0,0.6166666666666667,1.1333333333333333,86.79096783739446,6.467458333333333
323097,Aiden O'Neill,16,0,0,1,2.0,1.0,0.4545454545454545,0.9090909090909092,89.75999999999999,6.85
323240,Pol Lirola,9,0,0,0,1.0,0.0,,0.6666666666666666,73.08259587020649,6.085
323450,Evan Ndicka,54,1,5,0,7.0,0.0,0.49731182795698925,2.400537634408602,90.25864809803927,6.765456989247312
323663,Cristian Romero,57,3,6,3,15.0,2.0,0.9535326086956522,2.2622282608695654,81.31680485063833,7.1647472826086975
323791,Yan Valery,37,0,0,1,5.0,0.0,0.625,1.25,77.84278180619644,6.44320652173913
326403,Salih Özcan,16,0,0,0,0.0,0.0,0.0909090909090909,0.7272727272727273,85.10752688172043,6.254545454545455
326413,Kai Havertz,28,0,9,4,2.0,0.0,1.2777777777777777,1.527777777777778,71.69579217771988,6.672499999999999
327699,Patrick Pentz,13,0,0,0,0.0,0.0,,,89.85507246376811,6.666666666666667
327702,Michel Aebischer,44,0,1,2,8.0,0.0,0.5214285714285714,0.325,88.67041704981878,6.458535714285714
327718,Edmílson Junior,3,0,0,0,0.0,0.0,,,,
327721,Dayot Upamecano,56,0,2,4,9.0,1.0,0.3708333333333333,1.2083333333333335,92.25090351133315,6.750104166666667
328075,Ibrahim Sangaré,56,0,4,3,7.0,0.0,0.6666666666666666,0.6071428571428571,91.40589746723872,6.491875
328096,Jean-Philippe Mateta,53,3,22,0,4.0,0.0,2.2118055555555554,1.6979166666666667,66.66666666666667,6.763090277777778
328549,Deroy Duarte,26,0,1,0,2.0,0.0,0.6666666666666666,0.8888888888888888,86.44578313253012,6.564444444444444
329386,Christopher Opéri,34,1,2,6,4.0,0.0,1.2954545454545454,2.159090909090909,89.91377354209212,7.357727272727273
330538,David Raum,43,7,4,9,8.0,0.0,0.7333333333333334,0.6833333333333333,82.72248427672956,7.516833333333333
330549,Gabriel Gudmundsson,39,1,1,0,4.0,1.0,0.78125,0.5625,73.55668756530827,6.685781249999999
330672,Facundo Medina,30,0,0,1,9.0,0.0,0.2352941176470588,0.5441176470588236,92.32583873669373,6.343676470588236
330816,Kevin Danso,45,0,0,2,11.0,0.0,0.45,2.783333333333333,88.69490423411145,6.874833333333333
331235,Brandon Thomas-Asante,38,2,13,4,0.0,0.0,1.484375,1.234375,65.44973544973544,6.5409375
331383,Nikola Moro,51,0,2,0,1.0,0.0,0.6914141414141414,0.5292929292929293,88.32061056825292,6.643323232323232
331567,Ghislain Konan,42,0,0,1,5.0,0.0,0.5333333333333333,0.8416666666666666,83.76350563850565,6.933833333333334
331579,Justin Kluivert,29,0,2,0,5.0,0.0,0.7583333333333333,0.3,89.38414242762069,6.3145
331924,Aaron Wan-Bissaka,34,1,0,2,5.0,0.0,,1.44,76.48896665000358,6.6752
332325,Declan Rice,65,7,7,13,7.0,0.0,0.9196047008547008,0.8063568376068376,89.52491663852803,7.164636752136753
332403,Eberechi Eze,61,1,13,3,2.0,0.0,2.4216346153846153,0.38100961538461536,84.87380128212287,6.825623397435898
332823,Unai Simón,55,4,0,0,1.0,0.0,,0.5371621621621622,65.35870081775745,6.7107507507507504
333048,Jørgen Strand Larsen,57,1,13,1,8.0,0.0,1.1285173160173159,1.5451839826839826,66.40379113018598,6.46353354978355
333227,Marco Friedl,37,0,1,0,9.0,1.0,0.2666666666666666,1.0833333333333333,90.97212555679286,6.652833333333334
333238,Zizo,35,0,4,1,2.0,0.0,1.0,0.1666666666666666,87.88972899498768,6.702500000000001
333365,Ajdin Hrustic,29,1,1,6,5.0,0.0,1.3333333333333333,0.2592592592592592,80.10050251256281,6.608888888888889
333478,Abdullah Al Khaibari,36,0,0,0,5.0,0.0,,,,
333741,Stefan Posch,46,1,6,2,10.0,0.0,0.6577380952380952,1.4672619047619049,79.97419434353657,6.804583333333333
333962,Miles Robinson,16,0,0,0,1.0,1.0,0.3333333333333333,2.2222222222222223,84.18604651162791,6.387777777777778
334087,Gabriel Magalhães,53,6,4,5,5.0,0.0,0.7034722222222222,2.13125,86.09151677744923,6.713604166666666
334972,Alan Franco,40,0,0,1,8.0,1.0,0.5416666666666666,0.8083333333333333,87.58951366834796,6.515750000000001
335692,Krépin Diatta,38,2,0,3,4.0,0.0,0.3611111111111111,1.5,79.22697185386981,6.889259259259259
336028,Gregor Kobel,60,0,0,0,3.0,0.0,,0.18823529411764706,74.62960858516662,6.665691176470587
336048,Marin Pongracic,52,0,1,0,16.0,0.0,0.48928571428571427,1.45,92.96084767415647,6.811749999999999
336915,Scott McTominay,56,7,18,4,2.0,0.0,2.8484848484848486,1.0615530303030303,88.99624776355681,7.153873106060606
337782,Vinícius Júnior,78,8,28,11,16.0,0.0,2.576388888888889,0.1428571428571428,80.56825713717039,7.19563492063492
337916,Pedro Neto,67,5,14,9,7.0,1.0,1.2122549019607842,0.26409313725490197,88.93093497511055,6.9461127450980396
338274,Haji Wright,46,4,19,2,4.0,0.0,1.9833333333333334,1.175,72.55732801595214,6.656083333333335
338275,Weston McKennie,64,4,10,6,10.0,0.0,0.8277777777777777,0.8236111111111111,80.87767337675976,6.655680555555556
338497,Angel Gomes,31,0,3,0,5.0,0.0,0.5119047619047619,0.2579365079365079,88.70503399868392,6.336865079365079
338780,Bruno Guimarães,65,4,11,7,14.0,0.0,1.5317118226600985,0.5584975369458128,86.60361041855077,6.983091133004926
339647,Tomás Chory,13,0,1,0,1.0,1.0,2.0,3.8095238095238098,59.33641975308641,6.325952380952381
339875,Bremer,35,1,5,3,6.0,0.0,0.5673076923076923,2.269230769230769,88.59320339830086,6.78701923076923
340105,Lisandro Martínez,30,1,1,0,1.0,1.0,0.6388888888888888,0.7333333333333334,91.01060943999035,6.894555555555556
341525,Roger Ibañez,1,0,0,0,0.0,0.0,,,,
342550,Nuno da Costa,36,2,4,1,3.0,0.0,1.0769230769230769,1.4230769230769231,69.36416184971098,6.488461538461539
342571,Samuel Moutoussamy,24,0,0,0,5.0,0.0,0.3333333333333333,,82.11382113821138,6.683333333333334
342889,Matt O'Riley,30,2,2,3,3.0,0.0,0.5206349206349206,0.20317460317460312,90.66334191334192,6.297071428571429
343308,Teun Koopmeiners,53,0,3,1,5.0,0.0,0.6661616161616162,0.6898989898989898,88.03330005792385,6.490000000000001
343382,Tijjani Reijnders,61,1,10,7,3.0,0.0,1.8119047619047621,0.2468253968253968,91.92450597943657,6.783880952380952
343435,Ritsu Doan,44,3,6,5,7.0,0.0,0.9470046082949309,0.4101382488479262,76.88524311169353,6.668225806451613
343975,Nikola Vlasic,46,1,11,3,8.0,0.0,1.6621621621621623,0.5472972972972974,84.49735449735451,7.12858108108108
344151,Trevor Doornbusch,1,0,0,0,0.0,0.0,,,,
344166,Daichi Kamada,44,1,1,0,4.0,0.0,0.6785714285714286,0.5,84.6086956521739,6.83982142857143
344380,Harry Souttar,7,0,1,0,1.0,0.0,1.0,6.5,81.30841121495327,7.66
344639,Omar Alderete,54,2,4,1,9.0,0.0,0.8636363636363636,2.1666666666666665,82.65512535626299,6.707121212121212
344644,Federico Valverde,78,4,15,12,7.0,1.0,1.9696969696969695,0.7307692307692308,88.58566007047982,7.216022727272728
345319,Alexis Mac Allister,79,1,7,7,12.0,0.0,1.4795795795795794,0.680930930930931,88.05337260336825,6.633627252252252
345322,Nico González,63,2,7,0,5.0,2.0,0.9340909090909092,1.4536363636363636,69.11582523070152,6.396572727272727
345333,Armando Obispo,30,1,2,0,3.0,0.0,0.4901960784313726,1.9803921568627452,89.99639627833837,6.393823529411764
345389,Nicolás de la Cruz,31,0,3,2,5.0,0.0,0.7999999999999999,0.8,85.71000387883917,6.52
345528,Christian Fassnacht,16,0,5,0,1.0,0.0,1.2857142857142858,0.5714285714285714,86.5979381443299,6.172142857142857
345957,Ibrahima Konaté,57,4,2,0,11.0,0.0,0.6166666666666667,2.737037037037037,89.80524264227678,6.9637222222222235
345988,Elisha Owusu,37,0,0,0,10.0,0.0,0.2413793103448276,0.4482758620689655,81.04046242774567,6.528620689655173
346110,Ayoub El Kaabi,33,0,12,2,1.0,0.0,2.25,1.5714285714285714,70.54759983864462,6.610571428571429
347178,Mathías Olivera,53,0,2,2,7.0,0.0,0.6511111111111111,1.3644444444444446,90.43949544667346,6.814422222222222
348654,Amine Gouiri,37,2,12,3,3.0,0.0,1.3636363636363638,0.34848484848484845,84.07904378091226,6.420909090909091
349207,Rafael Leão,35,2,9,3,5.0,1.0,1.5862068965517242,0.6494252873563219,79.80145093547156,6.6672988505747135
349669,Anthony Gordon,55,6,19,4,5.0,1.0,1.8032051282051285,0.3076923076923077,85.76069058672226,6.796634615384615
349699,Ismail Jakobs,45,1,0,2,5.0,0.0,0.22333333333333333,0.9744444444444444,81.84232814032588,6.608633333333334
349760,Ferran Torres,58,3,24,4,2.0,0.0,2.2303030303030305,0.5025252525252525,76.07900558275877,6.82320707070707
349932,Noussair Mazraoui,32,1,0,1,4.0,0.0,0.1964285714285714,1.45,84.81450000787018,6.970821428571428
351339,Ermedin Demirovic,42,2,15,3,9.0,0.0,2.44125,2.685,71.29682946573125,6.5827875
351354,Donyell Malen,61,5,26,4,1.0,0.0,2.167989417989418,0.3353174603174603,80.9481909235224,6.778597883597882
351744,Stephen Eustaquio,43,0,1,1,2.0,0.0,0.6125,0.5333333333333333,87.32017131325175,6.477361111111112
352825,Cody Gakpo,64,5,15,10,3.0,0.0,2.0707070707070705,0.7533670033670034,82.15671514675053,7.238059764309765
353418,Diogo Dalot,43,1,1,3,5.0,0.0,1.3529411764705883,1.3431372549019607,90.3067077260046,6.907647058823531
353423,Aurélien Tchouaméni,61,2,2,2,12.0,1.0,0.9819347319347319,1.7956487956487956,93.33012361805861,7.057942890442891
353698,Roshon van Eijma,38,0,1,0,3.0,1.0,,,,
353991,Timothy Weah,49,0,4,4,7.0,1.0,1.357142857142857,0.7192118226600984,84.95603648797615,6.560972906403942
354283,Noa Lang,48,0,4,5,7.0,0.0,1.146153846153846,0.38942307692307687,79.8689087974233,6.670106837606838
355122,Mark McKenzie,40,0,0,2,7.0,1.0,0.2068965517241379,1.3448275862068966,86.37931034482759,6.593448275862068
355401,Rayan Aït-Nouri,43,0,0,5,6.0,0.0,0.6576470588235295,0.6892156862745099,93.54644447495596,7.054788235294117
355870,Orkun Kökçü,47,7,11,11,10.0,2.0,1.6166666666666667,0.35000000000000003,83.45866718121403,7.082083333333333
356743,Ozan Kabak,31,2,4,0,5.0,0.0,1.44,3.05,91.29482745658221,6.7828
357073,Antoine Semenyo,61,3,22,4,7.0,0.0,1.7375,1.3549019607843136,85.89337105345801,6.749692156862745
357080,Godfried Roemeratoe,44,0,0,0,9.0,0.0,,,,
357091,Deniz Undav,49,7,28,12,8.0,0.0,3.5534482758620687,0.9706896551724138,75.07,7.120413793103449
357133,Marcus Pedersen,36,0,1,2,3.0,0.0,0.5172413793103449,0.2413793103448276,79.49604743083005,6.099913793103449
357535,Lenny Pintor,18,0,0,0,2.0,0.0,0.75,0.125,79.53488372093022,6.398125
358136,Leverton Pierre,21,0,0,0,5.0,0.0,,,,
358782,Mohamed Kanno,6,0,0,0,0.0,0.0,0.2,0.4,93.93939393939394,6.24
358796,Ahmed Reda Tagnaouti,23,0,0,0,1.0,0.0,,,,
358868,José Luis Rodríguez,31,0,4,0,2.0,0.0,2.0,1.0,70.0,6.7
361330,Reece James,53,4,4,7,6.0,0.0,0.6959051724137931,0.6068247126436781,90.8951311543365,6.920119971264368
361402,George Bello,11,0,2,0,2.0,0.0,,,,
361707,Altay Bayindir,9,0,0,0,1.0,0.0,,0.1666666666666666,64.22598870056497,6.461666666666666
361709,Yunus Akgün,46,2,12,10,2.0,0.0,0.9695767195767195,0.2738095238095237,82.93436293436294,6.737314814814815
361732,Thiago Almada,53,1,8,1,5.0,1.0,0.746031746031746,0.16402116402116396,89.8148855447763,6.354444444444445
361792,Michael Woud,5,0,0,0,0.0,0.0,,,,
361797,Montassar Talbi,48,1,1,1,5.0,0.0,0.4913793103448276,2.452586206896552,88.80808470825846,6.7237931034482745
361822,William Saliba,55,1,1,1,3.0,0.0,0.20376344086021503,1.8678763440860215,93.39389580968148,6.918654569892473
361838,Michal Sadílek,17,0,0,1,0.0,0.0,1.1666666666666667,0.75,76.0942760942761,6.454999999999999
361945,Gabriel Ávalos,29,0,2,0,1.0,0.0,,,,
361964,Jovane Cabral,36,1,8,1,5.0,0.0,2.037037037037037,0.4814814814814814,79.18622848200313,6.756666666666666
362219,Djed Spence,50,1,0,0,5.0,0.0,0.5583333333333333,0.8916666666666667,78.76575048879631,6.607466666666667
362352,Pedro Porro,56,2,2,5,15.0,0.0,1.477124183006536,0.5794117647058823,75.64695049191337,7.20653725490196
362431,João Félix,43,0,23,1,8.0,0.0,2.8,0.6,89.36170212765957,6.866
362434,Nayef Aguerd,39,1,2,1,8.0,0.0,0.6348214285714286,2.1151785714285714,88.18002708673816,6.685496428571429
362501,Cucho Hernández,40,6,14,3,6.0,0.0,2.962053571428571,1.3080357142857144,73.08947288853054,7.026584821428573
362551,Hamed Traoré,20,1,4,2,1.0,0.0,0.75,0.6923076923076923,88.9398326898327,6.242820512820512
362555,Merih Demiral,32,0,4,0,6.0,0.0,0.3333333333333333,2.6666666666666665,85.8044164037855,7.021666666666666
362556,Éderson Silva,44,1,3,2,4.0,0.0,1.0277777777777777,0.9111111111111111,89.88345405751458,6.561
362758,Matheus Cunha,47,3,11,2,5.0,0.0,4.363636363636363,0.9242424242424243,82.87433155080214,6.9792424242424245
362786,Paik Seung-Ho,47,1,4,1,6.0,0.0,0.9302325581395348,1.0465116279069768,85.54747451238984,6.476511627906977
362788,Leonardo Balerdi,41,0,0,1,9.0,0.0,0.5512820512820513,1.3525641025641026,90.79673857216231,6.666730769230769
362815,Viktor Gyökeres,59,3,26,3,6.0,0.0,1.7280982905982907,0.7516025641025642,64.64237387519452,7.090758547008546
362824,Morgan Rogers,67,4,14,12,9.0,0.0,1.7675675675675675,0.7342342342342342,70.68659579936843,6.752896959459459
363069,Joe Scally,46,0,2,3,10.0,0.0,0.41666666666666663,0.96875,75.3167641325536,6.6498437500000005
363298,John Souttar,26,0,0,0,6.0,0.0,0.7,2.9,89.6040053610983,6.792333333333333
363496,Marc Cucurella,64,0,2,5,13.0,1.0,0.5865359477124183,0.9062091503267975,88.66415268420516,6.794275163398694
363535,Wilson Isidor,39,0,8,0,2.0,0.0,1.671875,0.78125,70.9090909090909,6.294687499999999
363653,Jhon Lucumí,60,3,1,1,9.0,0.0,0.38793103448275856,2.174137931034483,91.30101868717533,6.741551724137932
363661,Mert Müldür,44,0,1,2,6.0,0.0,0.47916666666666663,0.8472222222222222,80.59335307316573,6.7446875
363666,Nikola Katic,32,1,2,1,7.0,1.0,1.7884615384615383,7.846153846153847,75.20761704904926,8.02397435897436
363683,Ivan Sunjic,24,0,0,0,5.0,0.0,0.2857142857142857,0.9761904761904762,75.41404596386691,6.229761904761905
363718,Edo Kayembe,45,2,5,1,7.0,0.0,0.9234234234234234,0.8468468468468469,87.7435064935065,6.359849849849849
363731,Jaroslav Zeleny,13,0,0,0,3.0,0.0,,1.0,73.37662337662337,6.925
363884,Ryan Gravenberch,60,5,6,5,8.0,0.0,1.0185185185185184,0.5176767676767676,89.87876901652963,6.947988215488215
364336,Torbjørn Heggem,45,0,0,0,2.0,1.0,0.5108024691358025,1.1238425925925926,93.4478810968027,6.736087962962963
