Team_Name,Player_Name,Profile_Link,Player_ID
Germany,Nick Woltemade,https://www.whoscored.com/Players/386606/Show/Nick-Woltemade,386606
Germany,Nico Schlotterbeck,https://www.whoscored.com/Players/371275/Show/Nico-Schlotterbeck,371275
Germany,Oliver Baumann,https://www.whoscored.com/Players/77440/Show/Oliver-Baumann,77440
Germany,Pascal Groß,https://www.whoscored.com/Players/71824/Show/Pascal-Groß,71824
Germany,Waldemar Anton,https://www.whoscored.com/Players/296768/Show/Waldemar-Anton,296768
Germany,USA v Paraguay,https://www.whoscored.com/Players/100936309/Show/USA-v-Paraguay,100936309
Germany,Gustavo Velazquez,https://www.whoscored.com/Players/27242164264/Show/Gustavo-Velazquez,27242164264
Germany,To Be Shown A Card,https://www.whoscored.com/Players/3584842520/Show/To-Be-Shown-A-Card,3584842520
Germany,Julio Enciso,https://www.whoscored.com/Players/27241827505/Show/Julio-Enciso,27241827505
Germany,Anytime Goalscorer,https://www.whoscored.com/Players/3584807133/Show/Anytime-Goalscorer,3584807133
Germany,Junior Alonso,https://www.whoscored.com/Players/27242164344/Show/Junior-Alonso,27242164344
Germany,Matias Galarza,https://www.whoscored.com/Players/27241827658/Show/Matias-Galarza,27241827658
Portugal,Bernardo Silva,https://www.whoscored.com/Players/136741/Show/Bernardo-Silva,136741
Portugal,Bruno Fernandes,https://www.whoscored.com/Players/123761/Show/Bruno-Fernandes,123761
Portugal,Cristiano Ronaldo,https://www.whoscored.com/Players/5583/Show/Cristiano-Ronaldo,5583
Portugal,Diogo Costa,https://www.whoscored.com/Players/373842/Show/Diogo-Costa,373842
Portugal,Francisco Conceição,https://www.whoscored.com/Players/409221/Show/Francisco-Conceição,409221
Portugal,Trincão,https://www.whoscored.com/Players/368409/Show/Trincão,368409
Portugal,Gonçalo Ramos,https://www.whoscored.com/Players/395802/Show/Gonçalo-Ramos,395802
Portugal,Gonçalo Inácio,https://www.whoscored.com/Players/395992/Show/Gonçalo-Inácio,395992
Portugal,Gonçalo Guedes,https://www.whoscored.com/Players/247995/Show/Gonçalo-Guedes,247995
Portugal,João Félix,https://www.whoscored.com/Players/362431/Show/João-Félix,362431
Portugal,João Cancelo,https://www.whoscored.com/Players/128967/Show/João-Cancelo,128967
Portugal,João Neves,https://www.whoscored.com/Players/465388/Show/João-Neves,465388
Portugal,Diogo Dalot,https://www.whoscored.com/Players/353418/Show/Diogo-Dalot,353418
Portugal,José Sá,https://www.whoscored.com/Players/122714/Show/José-Sá,122714
Portugal,Matheus Nunes,https://www.whoscored.com/Players/394933/Show/Matheus-Nunes,394933
Portugal,Nélson Semedo,https://www.whoscored.com/Players/296363/Show/Nélson-Semedo,296363
Portugal,Nuno Mendes,https://www.whoscored.com/Players/395221/Show/Nuno-Mendes,395221
Portugal,Pedro Neto,https://www.whoscored.com/Players/337916/Show/Pedro-Neto,337916
Portugal,Rafael Leão,https://www.whoscored.com/Players/349207/Show/Rafael-Leão,349207
Portugal,Renato Veiga,https://www.whoscored.com/Players/434077/Show/Renato-Veiga,434077
Portugal,Rúben Dias,https://www.whoscored.com/Players/313171/Show/Rúben-Dias,313171
Portugal,Rúben Neves,https://www.whoscored.com/Players/238244/Show/Rúben-Neves,238244
Portugal,Rui Silva,https://www.whoscored.com/Players/141833/Show/Rui-Silva,141833
Portugal,Samú Costa,https://www.whoscored.com/Players/391562/Show/Samú-Costa,391562
Portugal,Tomás Araújo,https://www.whoscored.com/Players/426502/Show/Tomás-Araújo,426502
Portugal,Vitinha,https://www.whoscored.com/Players/384887/Show/Vitinha,384887
Portugal,USA v Paraguay,https://www.whoscored.com/Players/100936309/Show/USA-v-Paraguay,100936309
Portugal,Gustavo Velazquez,https://www.whoscored.com/Players/27242164264/Show/Gustavo-Velazquez,27242164264
Portugal,To Be Shown A Card,https://www.whoscored.com/Players/3584842520/Show/To-Be-Shown-A-Card,3584842520
Portugal,Julio Enciso,https://www.whoscored.com/Players/27241827505/Show/Julio-Enciso,27241827505
Portugal,Anytime Goalscorer,https://www.whoscored.com/Players/3584807133/Show/Anytime-Goalscorer,3584807133
Portugal,Junior Alonso,https://www.whoscored.com/Players/27242164344/Show/Junior-Alonso,27242164344
Portugal,Matias Galarza,https://www.whoscored.com/Players/27241827658/Show/Matias-Galarza,27241827658
Netherlands,Bart Verbruggen,https://www.whoscored.com/Players/400138/Show/Bart-Verbruggen,400138
Netherlands,Brian Brobbey,https://www.whoscored.com/Players/404568/Show/Brian-Brobbey,404568
Netherlands,Cody Gakpo,https://www.whoscored.com/Players/352825/Show/Cody-Gakpo,352825
